Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 5 (23 June 2026),23 June 2026,8294,SG250049539,1010120216,12.22,16.92
Day 5 (23 June 2026),23 June 2026,1478,SG250049746,1010120217,46.71,85.2
Day 5 (23 June 2026),23 June 2026,2002,SG250049879,1010120219,43.07,79.95
Day 5 (23 June 2026),23 June 2026,811,SG250049977,1010120221,52.39,91.89
Day 5 (23 June 2026),23 June 2026,3621,SG250050030,1010120224,34.11,63.73
Day 5 (23 June 2026),23 June 2026,8439,SG250050063,1010120225,11.49,15.47
Day 5 (23 June 2026),23 June 2026,9876,SG250050355,1010120227,-1.54,1.07
Day 5 (23 June 2026),23 June 2026,9441,SG250050385,1010120229,4.51,5.43
Day 5 (23 June 2026),23 June 2026,3964,SG250050406,1010120230,32.44,60.3
Day 5 (23 June 2026),23 June 2026,2664,SG250050409,1010120231,39.09,73.32
Day 5 (23 June 2026),23 June 2026,8397,SG250050479,1010120232,11.79,15.89
Day 5 (23 June 2026),23 June 2026,7277,SG250050516,1010120233,17.77,27.11
Day 5 (23 June 2026),23 June 2026,2103,SG250050806,1010120234,42.43,78.94
Day 5 (23 June 2026),23 June 2026,8661,SG250051082,1010120235,10.18,13.24
Day 5 (23 June 2026),23 June 2026,3280,SG250051321,1010120237,36.05,67.15
Day 5 (23 June 2026),23 June 2026,3123,SG250051355,1010120238,36.74,68.72
Day 5 (23 June 2026),23 June 2026,1274,SG250051360,1010120239,48.07,87.25
Day 5 (23 June 2026),23 June 2026,2569,SG250051408,1010120240,39.44,74.27
Day 5 (23 June 2026),23 June 2026,6153,SG250051658,1010120244,23.11,38.37
Day 5 (23 June 2026),23 June 2026,6986,SG250051668,1010120245,19.15,30.02
Day 5 (23 June 2026),23 June 2026,9638,SG250051801,1010120246,2.55,3.46
Day 5 (23 June 2026),23 June 2026,9783,SG250052153,1010120248,0.46,2.0
Day 5 (23 June 2026),23 June 2026,6079,SG250052300,1010120249,23.44,39.11
Day 5 (23 June 2026),23 June 2026,1806,SG250052392,1010120252,44.42,81.92
Day 5 (23 June 2026),23 June 2026,4936,SG250052656,1010120254,28.4,50.56
Day 5 (23 June 2026),23 June 2026,9071,SG250052951,1010120257,7.5,9.14
Day 5 (23 June 2026),23 June 2026,4691,SG250053538,1010120262,29.41,53.02
Day 5 (23 June 2026),23 June 2026,5129,SG250053706,1010120264,27.43,48.63
Day 5 (23 June 2026),23 June 2026,6828,SG250054006,1010120267,19.84,31.61
Day 5 (23 June 2026),23 June 2026,1393,SG250054040,1010120268,47.39,86.05
Day 5 (23 June 2026),23 June 2026,4368,SG250054106,1010120270,30.76,56.25
Day 5 (23 June 2026),23 June 2026,7066,SG250054221,1010120271,18.8,29.22
Day 5 (23 June 2026),23 June 2026,1372,SG250054780,1010120273,47.41,86.27
Day 5 (23 June 2026),23 June 2026,9717,SG250054889,1010120274,1.47,2.66
Day 5 (23 June 2026),23 June 2026,2160,SG250054963,1010120276,42.09,78.37
Day 5 (23 June 2026),23 June 2026,4455,SG250055410,1010120278,30.42,55.38
Day 5 (23 June 2026),23 June 2026,9980,SG250055700,1010120280,-9.07,0.03
Day 5 (23 June 2026),23 June 2026,9864,SG250055747,1010120281,-1.24,1.19
Day 5 (23 June 2026),23 June 2026,7480,SG250056171,1010120285,16.75,25.08
Day 5 (23 June 2026),23 June 2026,8206,SG250056368,1010120288,12.8,17.8
Day 5 (23 June 2026),23 June 2026,2086,SG250056630,1010120291,42.72,79.11
Day 5 (23 June 2026),23 June 2026,9377,SG250056733,1010120293,5.15,6.07
Day 5 (23 June 2026),23 June 2026,5855,SG250056795,1010120294,24.41,41.35
Day 5 (23 June 2026),23 June 2026,8917,SG250057223,1010120296,8.55,10.68
Day 5 (23 June 2026),23 June 2026,3229,SG250058085,1010120303,36.1,67.66
Day 5 (23 June 2026),23 June 2026,7929,SG250058102,1010120304,14.44,20.58
Day 5 (23 June 2026),23 June 2026,8267,SG250058757,1010130157,12.48,17.19
Day 5 (23 June 2026),23 June 2026,1161,SG250058930,1010130158,49.07,88.38
Day 5 (23 June 2026),23 June 2026,9673,SG250059053,1010130159,1.91,3.11
Day 5 (23 June 2026),23 June 2026,9093,SG250059071,1010130160,7.44,8.92
Day 5 (23 June 2026),23 June 2026,5409,SG250059123,1010130161,26.13,45.82
Day 5 (23 June 2026),23 June 2026,9606,SG250059124,1010130162,2.9,3.78
Day 5 (23 June 2026),23 June 2026,6590,SG250059295,1010130165,21.08,33.99
Day 5 (23 June 2026),23 June 2026,2971,SG250059342,1010130166,37.42,70.25
Day 5 (23 June 2026),23 June 2026,1247,SG250059354,1010130167,48.39,87.52
Day 5 (23 June 2026),23 June 2026,2347,SG250059365,1010130168,41.06,76.5
Day 5 (23 June 2026),23 June 2026,8744,SG250059456,1010130170,9.56,12.41
Day 5 (23 June 2026),23 June 2026,5852,SG250059501,1010130171,24.42,41.38
Day 5 (23 June 2026),23 June 2026,2218,SG250059698,1010130173,41.75,77.79
Day 5 (23 June 2026),23 June 2026,8666,SG250059738,1010130174,10.17,13.19
Day 5 (23 June 2026),23 June 2026,427,SG250060111,1010130177,57.37,95.73
Day 5 (23 June 2026),23 June 2026,6504,SG250060326,1010130178,21.44,34.85
Day 5 (23 June 2026),23 June 2026,7143,SG250060504,1010130180,18.47,28.45
Day 5 (23 June 2026),23 June 2026,3539,SG250060667,1010130181,34.72,64.56
Day 5 (23 June 2026),23 June 2026,8849,SG250060820,1010130183,9.16,11.36
Day 5 (23 June 2026),23 June 2026,8115,SG250061004,1010130185,13.46,18.71
Day 5 (23 June 2026),23 June 2026,2862,SG250061017,1010130186,38.06,71.34
Day 5 (23 June 2026),23 June 2026,7344,SG250061495,1010130188,17.4,26.44
Day 5 (23 June 2026),23 June 2026,7597,SG250061511,1010130189,16.11,23.9
Day 5 (23 June 2026),23 June 2026,8352,SG250061698,1010130190,12.09,16.34
Day 5 (23 June 2026),23 June 2026,5676,SG250062346,1010130193,25.12,43.15
Day 5 (23 June 2026),23 June 2026,5313,SG250062492,1010130194,26.5,46.78
Day 5 (23 June 2026),23 June 2026,9291,SG250062574,1010130195,5.78,6.93
Day 5 (23 June 2026),23 June 2026,6108,SG250062579,1010130196,23.17,38.82
Day 5 (23 June 2026),23 June 2026,2219,SG250063017,1010130199,41.75,77.78
Day 5 (23 June 2026),23 June 2026,4828,SG250063172,1010130200,28.76,51.64
Day 5 (23 June 2026),23 June 2026,8781,SG250063252,1010130203,9.5,12.04
Day 5 (23 June 2026),23 June 2026,3689,SG250063319,1010130205,33.77,63.05
Day 5 (23 June 2026),23 June 2026,5913,SG250063411,1010130206,24.11,40.77
Day 5 (23 June 2026),23 June 2026,9272,SG250063429,1010130207,5.86,7.12
Day 5 (23 June 2026),23 June 2026,2320,SG250063464,1010130209,41.1,76.77
Day 5 (23 June 2026),23 June 2026,5730,SG250063515,1010130211,24.81,42.61
Day 5 (23 June 2026),23 June 2026,9296,SG250063721,1010130215,5.57,6.88
Day 5 (23 June 2026),23 June 2026,9369,SG250063984,1010130216,5.18,6.15
Day 5 (23 June 2026),23 June 2026,4781,SG250064061,1010130217,28.82,52.11
Day 5 (23 June 2026),23 June 2026,4394,SG250064187,1010130218,30.48,55.99
Day 5 (23 June 2026),23 June 2026,6416,SG250064358,1010130220,21.77,35.73
Day 5 (23 June 2026),23 June 2026,787,SG250064536,1010130221,52.72,92.13
Day 5 (23 June 2026),23 June 2026,4185,SG250064557,1010130222,31.45,58.08
Day 5 (23 June 2026),23 June 2026,1884,SG250064614,1010130223,43.77,81.14
Day 5 (23 June 2026),23 June 2026,3550,SG250065167,1010130226,34.45,64.45
Day 5 (23 June 2026),23 June 2026,5382,SG250065241,1010130227,26.41,46.09
Day 5 (23 June 2026),23 June 2026,3568,SG250065432,1010130229,34.43,64.27
Day 5 (23 June 2026),23 June 2026,7440,SG250065592,1010130231,16.81,25.48
Day 5 (23 June 2026),23 June 2026,8861,SG250065791,1010130233,9.14,11.24
Day 5 (23 June 2026),23 June 2026,9727,SG250065812,1010130234,1.24,2.56
Day 5 (23 June 2026),23 June 2026,9332,SG250065914,1010130236,5.5,6.52
Day 5 (23 June 2026),23 June 2026,8892,SG250065916,1010130237,8.83,10.93
Day 5 (23 June 2026),23 June 2026,120,SG250065957,1010130239,64.09,98.81
Day 5 (23 June 2026),23 June 2026,8726,SG250065972,1010130240,9.81,12.59
Day 5 (23 June 2026),23 June 2026,7345,SG250065995,1010130243,17.4,26.43
Day 5 (23 June 2026),23 June 2026,1192,SG250066132,1010130245,48.74,88.07
Day 5 (23 June 2026),23 June 2026,5552,SG250066191,1010130246,25.52,44.39
Day 5 (23 June 2026),23 June 2026,9647,SG250066508,1010130247,2.44,3.37
Day 5 (23 June 2026),23 June 2026,8911,SG250066511,1010130248,8.7,10.74
Day 5 (23 June 2026),23 June 2026,2633,SG250066649,1010130249,39.39,73.63
Day 5 (23 June 2026),23 June 2026,6917,SG250066731,1010130250,19.47,30.72
Day 5 (23 June 2026),23 June 2026,4522,SG250066827,1010130251,30.1,54.71
Day 5 (23 June 2026),23 June 2026,4420,SG250067006,1010130252,30.45,55.73
Day 5 (23 June 2026),23 June 2026,9314,SG250067099,1010130253,5.54,6.7
Day 5 (23 June 2026),23 June 2026,5020,SG250067101,1010130254,27.82,49.72
Day 5 (23 June 2026),23 June 2026,883,SG250067259,1010130257,51.71,91.16
Day 5 (23 June 2026),23 June 2026,6338,SG250067295,1010130258,22.12,36.52
Day 5 (23 June 2026),23 June 2026,7530,SG250067296,1010130259,16.45,24.57
Day 5 (23 June 2026),23 June 2026,1426,SG250067583,1010130261,47.07,85.72
Day 5 (23 June 2026),23 June 2026,4855,SG250067819,1010130262,28.48,51.37
Day 5 (23 June 2026),23 June 2026,6541,SG250067832,1010130263,21.14,34.48
Day 5 (23 June 2026),23 June 2026,8041,SG250067836,1010130264,13.81,19.46
Day 5 (23 June 2026),23 June 2026,4970,SG250067858,1010130265,28.11,50.22
Day 5 (23 June 2026),23 June 2026,4003,SG250067905,1010130266,32.41,59.91
Day 5 (23 June 2026),23 June 2026,9921,SG250068132,1010130269,-2.76,0.62
Day 5 (23 June 2026),23 June 2026,4951,SG250068155,1010130271,28.14,50.41
Day 5 (23 June 2026),23 June 2026,7241,SG250068157,1010130272,17.83,27.47
Day 5 (23 June 2026),23 June 2026,7757,SG250068162,1010130273,15.18,22.3
Day 5 (23 June 2026),23 June 2026,8589,SG250068212,1010130275,10.55,13.97
Day 5 (23 June 2026),23 June 2026,4421,SG250068223,1010130276,30.45,55.72
Day 5 (23 June 2026),23 June 2026,3417,SG250068269,1010130277,35.12,65.78
Day 5 (23 June 2026),23 June 2026,7548,SG250068569,1010130278,16.21,24.39
Day 5 (23 June 2026),23 June 2026,9144,SG250068618,1010130279,6.9,8.41
Day 5 (23 June 2026),23 June 2026,2239,SG250068632,1010130280,41.73,77.58
Day 5 (23 June 2026),23 June 2026,9655,SG250068769,1010130281,2.22,3.29
Day 5 (23 June 2026),23 June 2026,2848,SG250068832,1010130282,38.07,71.48
Day 5 (23 June 2026),23 June 2026,1135,SG250068837,1010130284,49.39,88.64
Day 5 (23 June 2026),23 June 2026,5225,SG250069152,1010130285,27.06,47.67
Day 5 (23 June 2026),23 June 2026,2361,SG250069153,1010130286,40.77,76.36
Day 5 (23 June 2026),23 June 2026,2611,SG250069178,1010130287,39.41,73.85
Day 5 (23 June 2026),23 June 2026,9310,SG250069222,1010130288,5.55,6.74
Day 5 (23 June 2026),23 June 2026,5393,SG250069453,1010130291,26.16,45.98
Day 5 (23 June 2026),23 June 2026,4251,SG250069530,1010130293,31.12,57.42
Day 5 (23 June 2026),23 June 2026,3877,SG250069636,1010130294,32.82,61.17
Day 5 (23 June 2026),23 June 2026,5490,SG250069670,1010130295,25.81,45.01
Day 5 (23 June 2026),23 June 2026,5943,SG250069699,1010130296,24.07,40.47
Day 5 (23 June 2026),23 June 2026,2087,SG250069705,1010130297,42.72,79.1
Day 5 (23 June 2026),23 June 2026,9915,SG250070448,1010130301,-2.47,0.68
Day 5 (23 June 2026),23 June 2026,2952,SG250070508,1010130302,37.44,70.44
Day 5 (23 June 2026),23 June 2026,3757,SG250070860,1010130303,33.43,62.37
Day 5 (23 June 2026),23 June 2026,8360,SG250071005,1010130304,11.88,16.26
Day 5 (23 June 2026),23 June 2026,3289,SG250071267,1010130306,35.79,67.06
Day 5 (23 June 2026),23 June 2026,8772,SG250071320,1010130307,9.51,12.13
Day 5 (23 June 2026),23 June 2026,5062,SG250071392,1010130309,27.75,49.3
Day 5 (23 June 2026),23 June 2026,5701,SG250071478,1010130310,25.1,42.9
Day 5 (23 June 2026),23 June 2026,2895,SG250071679,1010130311,37.76,71.01
Day 5 (23 June 2026),23 June 2026,3490,SG250071798,1010130313,34.8,65.05
Day 5 (23 June 2026),23 June 2026,8417,SG250071878,1010130314,11.55,15.69
Day 5 (23 June 2026),23 June 2026,5141,SG250071895,1010130315,27.4,48.51
Day 5 (23 June 2026),23 June 2026,3215,SG250071928,1010130316,36.12,67.8
Day 5 (23 June 2026),23 June 2026,8824,SG250072002,1010130317,9.21,11.61
Day 5 (23 June 2026),23 June 2026,5161,SG250072042,1010130318,27.13,48.31
Day 5 (23 June 2026),23 June 2026,9213,SG250072051,1010130319,6.48,7.71
Day 5 (23 June 2026),23 June 2026,328,SG250072117,1010130321,59.04,96.72
Day 5 (23 June 2026),23 June 2026,3079,SG250072165,1010130322,36.77,69.16
Day 5 (23 June 2026),23 June 2026,9680,SG250072197,1010130324,1.89,3.04
Day 5 (23 June 2026),23 June 2026,3975,SG250072257,1010130325,32.43,60.19
Day 5 (23 June 2026),23 June 2026,8545,SG250072422,1010130326,10.84,14.41
Day 5 (23 June 2026),23 June 2026,5647,SG250072656,1010130328,25.16,43.44
Day 5 (23 June 2026),23 June 2026,8675,SG250072801,1010130331,10.15,13.1
Day 5 (23 June 2026),23 June 2026,7096,SG250072891,1010130333,18.77,28.92
Day 5 (23 June 2026),23 June 2026,9891,SG250073063,1010130334,-1.9,0.92
Day 5 (23 June 2026),23 June 2026,6423,SG250073102,1010130335,21.76,35.66
Day 5 (23 June 2026),23 June 2026,3080,SG250073194,1010130337,36.77,69.15
Day 5 (23 June 2026),23 June 2026,1841,SG250073276,1010130338,44.1,81.57
Day 5 (23 June 2026),23 June 2026,8745,SG250073314,1010130339,9.56,12.4
Day 5 (23 June 2026),23 June 2026,8746,SG250073351,1010130340,9.56,12.39
Day 5 (23 June 2026),23 June 2026,6884,SG250073470,1010130341,19.53,31.05
Day 5 (23 June 2026),23 June 2026,9784,SG250073491,1010130342,0.44,1.99
Day 5 (23 June 2026),23 June 2026,8842,SG250073590,1010130343,9.17,11.43
Day 5 (23 June 2026),23 June 2026,4983,SG250073626,1010130344,28.1,50.09
Day 5 (23 June 2026),23 June 2026,4860,SG250073637,1010130346,28.47,51.32
Day 5 (23 June 2026),23 June 2026,6122,SG250073801,1010130347,23.14,38.68
Day 5 (23 June 2026),23 June 2026,5621,SG250073959,1010130348,25.42,43.7
Day 5 (23 June 2026),23 June 2026,3737,SG250074173,1010130351,33.45,62.57
Day 5 (23 June 2026),23 June 2026,7804,SG250074221,1010130352,15.06,21.83
Day 5 (23 June 2026),23 June 2026,6622,SG250074289,1010130354,20.81,33.67
Day 5 (23 June 2026),23 June 2026,6743,SG250074598,1010130356,20.2,32.46
Day 5 (23 June 2026),23 June 2026,7189,SG250041580,1020120308,18.16,27.99
Day 5 (23 June 2026),23 June 2026,4971,SG250041616,1020120309,28.11,50.21
Day 5 (23 June 2026),23 June 2026,8546,SG250041689,1020120310,10.84,14.4
Day 5 (23 June 2026),23 June 2026,5426,SG250041740,1020120311,26.12,45.65
Day 5 (23 June 2026),23 June 2026,1604,SG250041773,1020120312,45.74,83.94
Day 5 (23 June 2026),23 June 2026,2104,SG250041799,1020120314,42.43,78.93
Day 5 (23 June 2026),23 June 2026,5957,SG250042075,1020120316,23.82,40.33
Day 5 (23 June 2026),23 June 2026,5143,SG250042245,1020120318,27.39,48.49
Day 5 (23 June 2026),23 June 2026,7113,SG250042640,1020120321,18.51,28.75
Day 5 (23 June 2026),23 June 2026,4796,SG250042653,1020120323,28.79,51.96
Day 5 (23 June 2026),23 June 2026,6219,SG250042855,1020120326,22.78,37.71
Day 5 (23 June 2026),23 June 2026,4332,SG250042966,1020120327,30.8,56.61
Day 5 (23 June 2026),23 June 2026,5746,SG250043198,1020120328,24.79,42.45
Day 5 (23 June 2026),23 June 2026,7627,SG250043688,1020120330,15.84,23.6
Day 5 (23 June 2026),23 June 2026,5664,SG250043732,1020120331,25.13,43.27
Day 5 (23 June 2026),23 June 2026,5243,SG250043780,1020120332,26.81,47.49
Day 5 (23 June 2026),23 June 2026,4909,SG250043926,1020120333,28.43,50.83
Day 5 (23 June 2026),23 June 2026,3764,SG250043998,1020120335,33.42,62.3
Day 5 (23 June 2026),23 June 2026,8024,SG250044025,1020120336,13.83,19.63
Day 5 (23 June 2026),23 June 2026,511,SG250044078,1020120337,56.05,94.89
Day 5 (23 June 2026),23 June 2026,6628,SG250044169,1020120338,20.8,33.61
Day 5 (23 June 2026),23 June 2026,9462,SG250044282,1020120340,4.24,5.22
Day 5 (23 June 2026),23 June 2026,8903,SG250044370,1020120341,8.78,10.82
Day 5 (23 June 2026),23 June 2026,2428,SG250044850,1020120346,40.42,75.69
Day 5 (23 June 2026),23 June 2026,4369,SG250045043,1020120348,30.76,56.24
Day 5 (23 June 2026),23 June 2026,8553,SG250045127,1020120349,10.83,14.33
Day 5 (23 June 2026),23 June 2026,2350,SG250045175,1020120350,41.05,76.47
Day 5 (23 June 2026),23 June 2026,1870,SG250045178,1020120351,44.06,81.28
Day 5 (23 June 2026),23 June 2026,2896,SG250045181,1020120352,37.76,71.0
Day 5 (23 June 2026),23 June 2026,740,SG250045597,1020120354,53.09,92.6
Day 5 (23 June 2026),23 June 2026,2646,SG250045957,1020120356,39.11,73.5
Day 5 (23 June 2026),23 June 2026,5251,SG250046180,1020120358,26.8,47.41
Day 5 (23 June 2026),23 June 2026,6642,SG250046311,1020120360,20.79,33.47
Day 5 (23 June 2026),23 June 2026,1503,SG250046503,1020120361,46.41,84.95
Day 5 (23 June 2026),23 June 2026,2797,SG250046525,1020120363,38.4,71.99
Day 5 (23 June 2026),23 June 2026,9511,SG250046638,1020120364,3.85,4.73
Day 5 (23 June 2026),23 June 2026,8385,SG250046689,1020120365,11.81,16.01
Day 5 (23 June 2026),23 June 2026,5092,SG250046779,1020120366,27.46,49.0
Day 5 (23 June 2026),23 June 2026,1707,SG250046815,1020120367,45.08,82.91
Day 5 (23 June 2026),23 June 2026,5203,SG250046933,1020120369,27.09,47.89
Day 5 (23 June 2026),23 June 2026,3729,SG250047153,1020120370,33.47,62.65
Day 5 (23 June 2026),23 June 2026,9821,SG250047178,1020120371,-0.3,1.62
Day 5 (23 June 2026),23 June 2026,6069,SG250047273,1020120372,23.45,39.21
Day 5 (23 June 2026),23 June 2026,4345,SG250047416,1020120374,30.78,56.48
Day 5 (23 June 2026),23 June 2026,9684,SG250047784,1020120377,1.86,3.0
Day 5 (23 June 2026),23 June 2026,2738,SG250047823,1020120379,38.75,72.58
Day 5 (23 June 2026),23 June 2026,9145,SG250047918,1020120381,6.9,8.4
Day 5 (23 June 2026),23 June 2026,7481,SG250048060,1020120382,16.75,25.07
Day 5 (23 June 2026),23 June 2026,6266,SG250048164,1020120385,22.48,37.24
Day 5 (23 June 2026),23 June 2026,2148,SG250048304,1020120386,42.37,78.49
Day 5 (23 June 2026),23 June 2026,2612,SG250048339,1020120388,39.41,73.84
Day 5 (23 June 2026),23 June 2026,9259,SG250048403,1020120390,6.07,7.25
Day 5 (23 June 2026),23 June 2026,464,SG250048447,1020120391,56.72,95.36
Day 5 (23 June 2026),23 June 2026,3455,SG250048453,1020120392,35.09,65.4
Day 5 (23 June 2026),23 June 2026,1630,SG250048609,1020120393,45.71,83.68
Day 5 (23 June 2026),23 June 2026,8432,SG250048799,1020120396,11.5,15.54
Day 5 (23 June 2026),23 June 2026,2088,SG250048806,1020120397,42.72,79.09
Day 5 (23 June 2026),23 June 2026,4610,SG250048852,1020120398,29.75,53.83
Day 5 (23 June 2026),23 June 2026,6300,SG250048938,1020120399,22.38,36.9
Day 5 (23 June 2026),23 June 2026,5513,SG250048966,1020120401,25.78,44.78
Day 5 (23 June 2026),23 June 2026,6696,SG250049115,1020120404,20.48,32.93
Day 5 (23 June 2026),23 June 2026,5715,SG250049331,1020120406,25.08,42.76
Day 5 (23 June 2026),23 June 2026,2270,SG250049632,1020120408,41.43,77.27
Day 5 (23 June 2026),23 June 2026,9315,SG250049721,1020120409,5.54,6.69
Day 5 (23 June 2026),23 June 2026,471,SG250049824,1020120410,56.71,95.29
Day 5 (23 June 2026),23 June 2026,6629,SG250049849,1020120412,20.8,33.6
Day 5 (23 June 2026),23 June 2026,7566,SG250049896,1020120413,16.16,24.21
Day 5 (23 June 2026),23 June 2026,3886,SG250049994,1020120414,32.79,61.08
Day 5 (23 June 2026),23 June 2026,8187,SG250050002,1020120415,12.83,17.99
Day 5 (23 June 2026),23 June 2026,4497,SG250050032,1020120416,30.12,54.96
Day 5 (23 June 2026),23 June 2026,5831,SG250050064,1020120418,24.45,41.59
Day 5 (23 June 2026),23 June 2026,8680,SG250050080,1020120420,10.14,13.05
Day 5 (23 June 2026),23 June 2026,8116,SG250050458,1020120421,13.46,18.7
Day 5 (23 June 2026),23 June 2026,8918,SG250050499,1020120423,8.54,10.67
Day 5 (23 June 2026),23 June 2026,4620,SG250050543,1020120424,29.74,53.73
