Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 7 (25 June 2026),25 June 2026,4479,SG250112340,1010160339,16.47,35.59
Day 7 (25 June 2026),25 June 2026,6847,SG250112397,1010160341,-3.12,1.52
Day 7 (25 June 2026),25 June 2026,5963,SG250112790,1010160345,6.85,14.24
Day 7 (25 June 2026),25 June 2026,6251,SG250112861,1010160346,4.54,10.1
Day 7 (25 June 2026),25 June 2026,4031,SG250112907,1010160347,19.46,42.03
Day 7 (25 June 2026),25 June 2026,2263,SG250112959,1010160348,31.47,67.46
Day 7 (25 June 2026),25 June 2026,5616,SG250112969,1010160349,9.17,19.23
Day 7 (25 June 2026),25 June 2026,4953,SG250113137,1010160353,13.43,28.77
Day 7 (25 June 2026),25 June 2026,6412,SG250113387,1010160356,3.1,7.78
Day 7 (25 June 2026),25 June 2026,3724,SG250113601,1010160357,21.41,46.45
Day 7 (25 June 2026),25 June 2026,2631,SG250113632,1010160358,28.8,62.17
Day 7 (25 June 2026),25 June 2026,1906,SG250113768,1010160359,34.74,72.6
Day 7 (25 June 2026),25 June 2026,2604,SG250114403,1010160368,29.12,62.56
Day 7 (25 June 2026),25 June 2026,3425,SG250114427,1010160369,23.42,50.75
Day 7 (25 June 2026),25 June 2026,2825,SG250114514,1010160370,27.46,59.38
Day 7 (25 June 2026),25 June 2026,2187,SG250114584,1010160371,32.16,68.56
Day 7 (25 June 2026),25 June 2026,3017,SG250114726,1010160373,26.12,56.62
Day 7 (25 June 2026),25 June 2026,4869,SG250114808,1010160375,13.88,29.98
Day 7 (25 June 2026),25 June 2026,2293,SG250114958,1010160376,31.43,67.03
Day 7 (25 June 2026),25 June 2026,3336,SG250115620,1010160380,23.81,52.03
Day 7 (25 June 2026),25 June 2026,3010,SG250115763,1010160381,26.13,56.72
Day 7 (25 June 2026),25 June 2026,6552,SG250115801,1010160383,1.51,5.77
Day 7 (25 June 2026),25 June 2026,5480,SG250116002,1010160386,10.08,21.19
Day 7 (25 June 2026),25 June 2026,5417,SG250116062,1010160387,10.45,22.09
Day 7 (25 June 2026),25 June 2026,326,SG250116185,1010160389,55.38,95.33
Day 7 (25 June 2026),25 June 2026,6342,SG250116527,1010160393,3.83,8.79
Day 7 (25 June 2026),25 June 2026,5434,SG250116640,1010160394,10.22,21.85
Day 7 (25 June 2026),25 June 2026,5869,SG250116920,1010160397,7.48,15.59
Day 7 (25 June 2026),25 June 2026,2784,SG250116970,1010160398,27.78,59.97
Day 7 (25 June 2026),25 June 2026,745,SG250116981,1010160399,47.41,89.3
Day 7 (25 June 2026),25 June 2026,271,SG250117145,1010160401,56.74,96.12
Day 7 (25 June 2026),25 June 2026,2607,SG250117203,1010160402,29.11,62.51
Day 7 (25 June 2026),25 June 2026,2321,SG250117253,1010160406,31.12,66.63
Day 7 (25 June 2026),25 June 2026,3636,SG250117407,1010160408,21.82,47.71
Day 7 (25 June 2026),25 June 2026,4220,SG250117533,1010160411,18.16,39.31
Day 7 (25 June 2026),25 June 2026,2002,SG250118078,1010160414,33.79,71.22
Day 7 (25 June 2026),25 June 2026,2428,SG250118084,1010160415,30.43,65.09
Day 7 (25 June 2026),25 June 2026,4826,SG250118344,1010160416,14.19,30.6
Day 7 (25 June 2026),25 June 2026,6111,SG250118422,1010160417,5.57,12.11
Day 7 (25 June 2026),25 June 2026,1305,SG250118454,1010160418,40.42,81.24
Day 7 (25 June 2026),25 June 2026,4816,SG250118457,1010160419,14.43,30.74
Day 7 (25 June 2026),25 June 2026,2870,SG250118536,1010160420,27.14,58.73
Day 7 (25 June 2026),25 June 2026,5470,SG250118717,1010160423,10.14,21.33
Day 7 (25 June 2026),25 June 2026,5279,SG250119046,1010160426,11.22,24.08
Day 7 (25 June 2026),25 June 2026,1147,SG250119659,1010160429,42.39,83.52
Day 7 (25 June 2026),25 June 2026,5498,SG250119894,1010160431,9.84,20.93
Day 7 (25 June 2026),25 June 2026,6076,SG250120035,1010160432,5.85,12.62
Day 7 (25 June 2026),25 June 2026,3574,SG250120120,1010160433,22.38,48.6
Day 7 (25 June 2026),25 June 2026,4633,SG250120175,1010160434,15.49,33.37
Day 7 (25 June 2026),25 June 2026,3973,SG250120461,1010160436,19.83,42.87
Day 7 (25 June 2026),25 June 2026,3923,SG250120487,1010160437,20.15,43.58
Day 7 (25 June 2026),25 June 2026,6112,SG250120555,1010160440,5.57,12.1
Day 7 (25 June 2026),25 June 2026,2420,SG250120661,1010160442,30.44,65.2
Day 7 (25 June 2026),25 June 2026,1492,SG250120854,1010160444,38.44,78.55
Day 7 (25 June 2026),25 June 2026,2663,SG250121027,1010160448,28.74,61.71
Day 7 (25 June 2026),25 June 2026,912,SG250121036,1010160449,45.09,86.9
Day 7 (25 June 2026),25 June 2026,6398,SG250121295,1010160451,3.19,7.98
Day 7 (25 June 2026),25 June 2026,2368,SG250121487,1010160454,30.79,65.95
Day 7 (25 June 2026),25 June 2026,2903,SG250121862,1010160457,27.08,58.26
Day 7 (25 June 2026),25 June 2026,3402,SG250121950,1010160458,23.45,51.08
Day 7 (25 June 2026),25 June 2026,4914,SG250122022,1010160459,13.55,29.33
Day 7 (25 June 2026),25 June 2026,144,SG250122255,1010160460,61.08,97.94
Day 7 (25 June 2026),25 June 2026,2898,SG250122752,1010160466,27.09,58.33
Day 7 (25 June 2026),25 June 2026,5598,SG250122910,1010170298,9.2,19.49
Day 7 (25 June 2026),25 June 2026,2726,SG250123206,1010170300,28.15,60.8
Day 7 (25 June 2026),25 June 2026,5508,SG250123367,1010170303,9.81,20.79
Day 7 (25 June 2026),25 June 2026,5893,SG250123433,1010170305,7.2,15.25
Day 7 (25 June 2026),25 June 2026,2341,SG250123505,1010170306,31.09,66.34
Day 7 (25 June 2026),25 June 2026,5836,SG250123540,1010170307,7.75,16.07
Day 7 (25 June 2026),25 June 2026,1936,SG250123660,1010170308,34.43,72.17
Day 7 (25 June 2026),25 June 2026,6355,SG250123880,1010170311,3.69,8.6
Day 7 (25 June 2026),25 June 2026,5742,SG250124795,1010170315,8.21,17.42
Day 7 (25 June 2026),25 June 2026,3616,SG250124856,1010170317,22.09,48.0
Day 7 (25 June 2026),25 June 2026,1270,SG250125029,1010170320,40.78,81.75
Day 7 (25 June 2026),25 June 2026,6199,SG250125125,1010170322,4.89,10.85
Day 7 (25 June 2026),25 June 2026,5233,SG250125363,1010170324,11.51,24.74
Day 7 (25 June 2026),25 June 2026,5352,SG250126087,1010170327,10.83,23.03
Day 7 (25 June 2026),25 June 2026,5063,SG250126210,1010170328,12.54,27.19
Day 7 (25 June 2026),25 June 2026,5617,SG250126327,1010170329,9.17,19.22
Day 7 (25 June 2026),25 June 2026,2813,SG250126398,1010170332,27.49,59.55
Day 7 (25 June 2026),25 June 2026,6925,SG250126835,1010170337,-6.43,0.4
Day 7 (25 June 2026),25 June 2026,5704,SG250128560,1010170345,8.5,17.97
Day 7 (25 June 2026),25 June 2026,3647,SG250128969,1010170348,21.8,47.55
Day 7 (25 June 2026),25 June 2026,3856,SG250129766,1010170354,20.5,44.55
Day 7 (25 June 2026),25 June 2026,6768,SG250130022,1010170359,-1.48,2.66
Day 7 (25 June 2026),25 June 2026,6000,SG250130080,1010170360,6.53,13.71
Day 7 (25 June 2026),25 June 2026,1055,SG250130084,1010170361,43.41,84.84
Day 7 (25 June 2026),25 June 2026,2791,SG250130100,1010170362,27.77,59.87
Day 7 (25 June 2026),25 June 2026,2537,SG250131158,1010170374,29.74,63.52
Day 7 (25 June 2026),25 June 2026,6444,SG250131178,1010170375,2.8,7.32
Day 7 (25 June 2026),25 June 2026,6239,SG250131366,1010170377,4.57,10.27
Day 7 (25 June 2026),25 June 2026,5950,SG250131517,1010170379,6.89,14.43
Day 7 (25 June 2026),25 June 2026,2863,SG250131664,1010170382,27.18,58.83
Day 7 (25 June 2026),25 June 2026,3432,SG250131963,1010170383,23.19,50.65
Day 7 (25 June 2026),25 June 2026,4936,SG250132135,1010170386,13.48,29.01
Day 7 (25 June 2026),25 June 2026,2332,SG250132149,1010170387,31.1,66.47
Day 7 (25 June 2026),25 June 2026,2284,SG250132822,1010170391,31.44,67.16
Day 7 (25 June 2026),25 June 2026,3531,SG250132927,1010170392,22.5,49.22
Day 7 (25 June 2026),25 June 2026,3707,SG250133130,1010170393,21.45,46.69
Day 7 (25 June 2026),25 June 2026,3122,SG250133443,1010170396,25.44,55.11
Day 7 (25 June 2026),25 June 2026,6746,SG250133561,1010170397,-1.13,2.98
Day 7 (25 June 2026),25 June 2026,4145,SG250135678,1010170406,18.77,40.39
Day 7 (25 June 2026),25 June 2026,6068,SG250136246,1010170408,5.89,12.73
Day 7 (25 June 2026),25 June 2026,6394,SG250136288,1010170409,3.2,8.04
Day 7 (25 June 2026),25 June 2026,918,SG250137738,1010170413,45.08,86.81
Day 7 (25 June 2026),25 June 2026,5849,SG250137874,1010170415,7.53,15.88
Day 7 (25 June 2026),25 June 2026,3429,SG250137923,1010170416,23.41,50.69
Day 7 (25 June 2026),25 June 2026,5789,SG250138303,1010170417,7.87,16.74
Day 7 (25 June 2026),25 June 2026,3534,SG250138359,1010170418,22.49,49.18
Day 7 (25 June 2026),25 June 2026,2009,SG250138501,1010170420,33.78,71.12
Day 7 (25 June 2026),25 June 2026,3300,SG250140100,1010170425,24.12,52.55
Day 7 (25 June 2026),25 June 2026,6935,SG250140821,1010170429,-7.73,0.26
Day 7 (25 June 2026),25 June 2026,6572,SG250141020,1010170431,1.19,5.48
Day 7 (25 June 2026),25 June 2026,5109,SG250141262,1010170433,12.22,26.52
Day 7 (25 June 2026),25 June 2026,5347,SG250141883,1010170437,10.84,23.1
Day 7 (25 June 2026),25 June 2026,3337,SG250141922,1010170438,23.81,52.01
Day 7 (25 June 2026),25 June 2026,1787,SG250142360,1010170440,35.75,74.31
Day 7 (25 June 2026),25 June 2026,4924,SG250143038,1010170444,13.53,29.19
Day 7 (25 June 2026),25 June 2026,1158,SG250143051,1010170445,42.1,83.36
Day 7 (25 June 2026),25 June 2026,5814,SG250143813,1010170451,7.82,16.38
Day 7 (25 June 2026),25 June 2026,6027,SG250145025,1010170454,6.4,13.32
Day 7 (25 June 2026),25 June 2026,2223,SG250145183,1010170455,32.07,68.04
Day 7 (25 June 2026),25 June 2026,2227,SG250145903,1010170462,32.06,67.98
Day 7 (25 June 2026),25 June 2026,3158,SG250145965,1010170463,25.12,54.59
Day 7 (25 June 2026),25 June 2026,5110,SG250146450,1010170467,12.22,26.51
Day 7 (25 June 2026),25 June 2026,6066,SG250146765,1010170468,5.9,12.76
Day 7 (25 June 2026),25 June 2026,6899,SG250147710,1010170474,-5.08,0.78
Day 7 (25 June 2026),25 June 2026,6713,SG250148137,1010170476,-0.77,3.45
Day 7 (25 June 2026),25 June 2026,5492,SG250148288,1010170478,9.85,21.02
Day 7 (25 June 2026),25 June 2026,6910,SG250148381,1010170479,-5.75,0.62
Day 7 (25 June 2026),25 June 2026,5552,SG250148738,1010170483,9.53,20.15
Day 7 (25 June 2026),25 June 2026,24,SG250149870,1010170488,70.69,99.67
Day 7 (25 June 2026),25 June 2026,136,SG250149929,1010170489,61.4,98.06
Day 7 (25 June 2026),25 June 2026,3974,SG250149991,1010170490,19.83,42.85
Day 7 (25 June 2026),25 June 2026,4293,SG250150150,1010170491,17.77,38.26
Day 7 (25 June 2026),25 June 2026,5726,SG250150338,1010170493,8.43,17.65
Day 7 (25 June 2026),25 June 2026,6708,SG250150500,1010170496,-0.62,3.52
Day 7 (25 June 2026),25 June 2026,6650,SG250106815,1020160470,0.24,4.36
Day 7 (25 June 2026),25 June 2026,6613,SG250107092,1020160471,0.71,4.89
Day 7 (25 June 2026),25 June 2026,3557,SG250107100,1020160472,22.44,48.85
Day 7 (25 June 2026),25 June 2026,4946,SG250107190,1020160474,13.47,28.87
Day 7 (25 June 2026),25 June 2026,3537,SG250107262,1020160475,22.48,49.14
Day 7 (25 June 2026),25 June 2026,2643,SG250107388,1020160477,28.77,62.0
Day 7 (25 June 2026),25 June 2026,3284,SG250107577,1020160480,24.14,52.78
Day 7 (25 June 2026),25 June 2026,1246,SG250107664,1020160482,41.11,82.09
Day 7 (25 June 2026),25 June 2026,1775,SG250107722,1020160483,35.77,74.48
Day 7 (25 June 2026),25 June 2026,1958,SG250107872,1020160485,34.38,71.85
Day 7 (25 June 2026),25 June 2026,4353,SG250107968,1020160488,17.41,37.4
Day 7 (25 June 2026),25 June 2026,5973,SG250107990,1020160490,6.83,14.1
Day 7 (25 June 2026),25 June 2026,1273,SG250108095,1020160491,40.77,81.7
Day 7 (25 June 2026),25 June 2026,3757,SG250108270,1020160492,21.12,45.97
Day 7 (25 June 2026),25 June 2026,1233,SG250108336,1020160493,41.41,82.28
Day 7 (25 June 2026),25 June 2026,1540,SG250108405,1020160495,38.09,77.86
Day 7 (25 June 2026),25 June 2026,2904,SG250108537,1020160496,27.08,58.24
Day 7 (25 June 2026),25 June 2026,4688,SG250108823,1020160498,15.15,32.58
Day 7 (25 June 2026),25 June 2026,3235,SG250108916,1020160499,24.47,53.48
Day 7 (25 June 2026),25 June 2026,1575,SG250109044,1020160500,37.75,77.36
Day 7 (25 June 2026),25 June 2026,1831,SG250109127,1020160501,35.4,73.68
Day 7 (25 June 2026),25 June 2026,4011,SG250109242,1020160503,19.52,42.32
Day 7 (25 June 2026),25 June 2026,6849,SG250109320,1020160504,-3.16,1.5
Day 7 (25 June 2026),25 June 2026,2333,SG250109442,1020160507,31.1,66.46
Day 7 (25 June 2026),25 June 2026,1396,SG250109478,1020160508,39.43,79.93
Day 7 (25 June 2026),25 June 2026,2150,SG250109652,1020160510,32.45,69.09
Day 7 (25 June 2026),25 June 2026,3285,SG250109684,1020160512,24.14,52.76
Day 7 (25 June 2026),25 June 2026,5198,SG250109755,1020160514,11.82,25.24
Day 7 (25 June 2026),25 June 2026,338,SG250109870,1020160515,55.07,95.15
Day 7 (25 June 2026),25 June 2026,2698,SG250110065,1020160517,28.44,61.21
Day 7 (25 June 2026),25 June 2026,5593,SG250110304,1020160519,9.22,19.56
Day 7 (25 June 2026),25 June 2026,6214,SG250110357,1020160520,4.85,10.63
Day 7 (25 June 2026),25 June 2026,1700,SG250110536,1020160521,36.44,75.56
Day 7 (25 June 2026),25 June 2026,5728,SG250110569,1020160522,8.39,17.62
Day 7 (25 June 2026),25 June 2026,3350,SG250110611,1020160523,23.8,51.83
Day 7 (25 June 2026),25 June 2026,4931,SG250110720,1020160525,13.5,29.09
Day 7 (25 June 2026),25 June 2026,759,SG250110818,1020160527,47.12,89.1
Day 7 (25 June 2026),25 June 2026,6087,SG250110985,1020160528,5.83,12.46
Day 7 (25 June 2026),25 June 2026,2003,SG250110998,1020160529,33.79,71.2
Day 7 (25 June 2026),25 June 2026,2334,SG250111124,1020160530,31.1,66.44
Day 7 (25 June 2026),25 June 2026,4216,SG250111137,1020160531,18.17,39.37
Day 7 (25 June 2026),25 June 2026,5522,SG250111395,1020160534,9.78,20.58
Day 7 (25 June 2026),25 June 2026,702,SG250111448,1020160535,48.08,89.92
Day 7 (25 June 2026),25 June 2026,2118,SG250111460,1020160536,32.78,69.55
Day 7 (25 June 2026),25 June 2026,2586,SG250111529,1020160538,29.14,62.82
Day 7 (25 June 2026),25 June 2026,4811,SG250111818,1020160542,14.44,30.81
Day 7 (25 June 2026),25 June 2026,6375,SG250111846,1020160543,3.5,8.31
Day 7 (25 June 2026),25 June 2026,812,SG250111857,1020160544,46.42,88.33
Day 7 (25 June 2026),25 June 2026,5599,SG250111927,1020160546,9.2,19.48
Day 7 (25 June 2026),25 June 2026,840,SG250111993,1020160548,46.09,87.93
Day 7 (25 June 2026),25 June 2026,4766,SG250112040,1020160549,14.54,31.46
Day 7 (25 June 2026),25 June 2026,1096,SG250112426,1020160553,42.78,84.25
Day 7 (25 June 2026),25 June 2026,4351,SG250112445,1020160554,17.43,37.43
Day 7 (25 June 2026),25 June 2026,5425,SG250112542,1020160555,10.43,21.98
Day 7 (25 June 2026),25 June 2026,487,SG250112560,1020160558,51.72,93.01
Day 7 (25 June 2026),25 June 2026,6527,SG250112586,1020160559,1.77,6.13
Day 7 (25 June 2026),25 June 2026,4599,SG250112732,1020160562,15.79,33.86
Day 7 (25 June 2026),25 June 2026,3538,SG250112875,1020160564,22.48,49.12
Day 7 (25 June 2026),25 June 2026,4273,SG250112917,1020160565,17.81,38.55
Day 7 (25 June 2026),25 June 2026,1765,SG250113104,1020160567,36.03,74.63
Day 7 (25 June 2026),25 June 2026,169,SG250113139,1020160568,60.06,97.58
Day 7 (25 June 2026),25 June 2026,4208,SG250113284,1020160570,18.19,39.49
Day 7 (25 June 2026),25 June 2026,686,SG250113293,1020160571,48.39,90.15
Day 7 (25 June 2026),25 June 2026,1649,SG250113391,1020160573,37.06,76.29
Day 7 (25 June 2026),25 June 2026,4731,SG250113749,1020160576,14.86,31.96
Day 7 (25 June 2026),25 June 2026,8,SG250113825,1020160577,76.0,99.9
Day 7 (25 June 2026),25 June 2026,3830,SG250113897,1020160579,20.78,44.92
Day 7 (25 June 2026),25 June 2026,6760,SG250114013,1020160580,-1.25,2.78
Day 7 (25 June 2026),25 June 2026,4043,SG250114179,1020160581,19.43,41.86
Day 7 (25 June 2026),25 June 2026,62,SG250114226,1020160583,65.06,99.12
Day 7 (25 June 2026),25 June 2026,5553,SG250114271,1020160584,9.53,20.14
Day 7 (25 June 2026),25 June 2026,2866,SG250114549,1020160587,27.15,58.79
Day 7 (25 June 2026),25 June 2026,4418,SG250114960,1020160597,17.04,36.46
Day 7 (25 June 2026),25 June 2026,508,SG250115147,1020160599,51.09,92.71
Day 7 (25 June 2026),25 June 2026,6457,SG250115307,1020160600,2.53,7.13
Day 7 (25 June 2026),25 June 2026,3694,SG250115379,1020160601,21.47,46.88
Day 7 (25 June 2026),25 June 2026,3648,SG250115467,1020160605,21.8,47.54
Day 7 (25 June 2026),25 June 2026,4770,SG250115513,1020160606,14.53,31.4
Day 7 (25 June 2026),25 June 2026,4915,SG250115519,1020160607,13.55,29.32
Day 7 (25 June 2026),25 June 2026,1721,SG250115622,1020160609,36.38,75.26
Day 7 (25 June 2026),25 June 2026,557,SG250115798,1020160614,50.4,92.0
Day 7 (25 June 2026),25 June 2026,2010,SG250115946,1020160615,33.78,71.1
Day 7 (25 June 2026),25 June 2026,3149,SG250116164,1020160617,25.13,54.72
Day 7 (25 June 2026),25 June 2026,5762,SG250116309,1020160618,8.17,17.13
Day 7 (25 June 2026),25 June 2026,4716,SG250116574,1020160620,14.88,32.18
Day 7 (25 June 2026),25 June 2026,3062,SG250116847,1020160625,25.8,55.97
Day 7 (25 June 2026),25 June 2026,2108,SG250116852,1020160626,32.8,69.69
Day 7 (25 June 2026),25 June 2026,6316,SG250117194,1020160630,4.14,9.16
Day 7 (25 June 2026),25 June 2026,4776,SG250117300,1020160632,14.51,31.31
Day 7 (25 June 2026),25 June 2026,2995,SG250117315,1020160633,26.18,56.93
Day 7 (25 June 2026),25 June 2026,6414,SG250117377,1020160634,3.06,7.75
Day 7 (25 June 2026),25 June 2026,6077,SG250117429,1020160635,5.85,12.6
Day 7 (25 June 2026),25 June 2026,6943,SG250117659,1020160638,-8.16,0.14
Day 7 (25 June 2026),25 June 2026,2818,SG250117854,1020160640,27.48,59.48
Day 7 (25 June 2026),25 June 2026,4370,SG250118057,1020160641,17.17,37.15
Day 7 (25 June 2026),25 June 2026,3525,SG250118188,1020160642,22.51,49.31
Day 7 (25 June 2026),25 June 2026,2834,SG250118369,1020160645,27.45,59.25
Day 7 (25 June 2026),25 June 2026,4423,SG250118462,1020160646,16.85,36.39
Day 7 (25 June 2026),25 June 2026,6399,SG250118661,1020160649,3.19,7.97
Day 7 (25 June 2026),25 June 2026,4506,SG250118793,1020160651,16.42,35.2
Day 7 (25 June 2026),25 June 2026,2997,SG250118813,1020160653,26.16,56.9
Day 7 (25 June 2026),25 June 2026,5790,SG250119138,1020160656,7.87,16.73
Day 7 (25 June 2026),25 June 2026,2395,SG250119308,1020160659,30.74,65.56
Day 7 (25 June 2026),25 June 2026,6407,SG250119463,1020160662,3.14,7.85
Day 7 (25 June 2026),25 June 2026,2403,SG250119926,1020160666,30.5,65.45
Day 7 (25 June 2026),25 June 2026,4877,SG250120054,1020160668,13.86,29.86
Day 7 (25 June 2026),25 June 2026,2746,SG250120360,1020160670,28.12,60.51
Day 7 (25 June 2026),25 June 2026,5531,SG250120569,1020160671,9.76,20.45
Day 7 (25 June 2026),25 June 2026,4262,SG250121237,1020160674,17.83,38.71
Day 7 (25 June 2026),25 June 2026,3123,SG250121284,1020160676,25.44,55.09
Day 7 (25 June 2026),25 June 2026,4925,SG250121383,1020160678,13.53,29.17
Day 7 (25 June 2026),25 June 2026,4694,SG250121468,1020160680,15.14,32.49
Day 7 (25 June 2026),25 June 2026,407,SG250121503,1020160681,53.42,94.16
Day 7 (25 June 2026),25 June 2026,4502,SG250121798,1020160685,16.43,35.26
Day 7 (25 June 2026),25 June 2026,993,SG250122199,1020160689,44.09,85.73
Day 7 (25 June 2026),25 June 2026,3207,SG250122337,1020160691,24.77,53.88
Day 7 (25 June 2026),25 June 2026,2350,SG250122674,1020160694,31.08,66.21
Day 7 (25 June 2026),25 June 2026,5775,SG250122710,1020160696,8.14,16.94
Day 7 (25 June 2026),25 June 2026,3815,SG250123181,1020170502,20.8,45.14
Day 7 (25 June 2026),25 June 2026,6710,SG250123210,1020170503,-0.63,3.5
Day 7 (25 June 2026),25 June 2026,4023,SG250123396,1020170504,19.48,42.15
Day 7 (25 June 2026),25 June 2026,5671,SG250123456,1020170505,8.8,18.44
Day 7 (25 June 2026),25 June 2026,5391,SG250123485,1020170506,10.5,22.47
Day 7 (25 June 2026),25 June 2026,2980,SG250123531,1020170508,26.42,57.15
Day 7 (25 June 2026),25 June 2026,3222,SG250123550,1020170509,24.7,53.67
Day 7 (25 June 2026),25 June 2026,5863,SG250123582,1020170511,7.49,15.68
Day 7 (25 June 2026),25 June 2026,3790,SG250123699,1020170512,21.06,45.5
Day 7 (25 June 2026),25 June 2026,5928,SG250124095,1020170515,7.12,14.74
Day 7 (25 June 2026),25 June 2026,1942,SG250124437,1020170517,34.42,72.08
Day 7 (25 June 2026),25 June 2026,1898,SG250125207,1020170523,34.75,72.71
Day 7 (25 June 2026),25 June 2026,5348,SG250125518,1020170529,10.84,23.09
Day 7 (25 June 2026),25 June 2026,4450,SG250125528,1020170530,16.76,36.0
Day 7 (25 June 2026),25 June 2026,5273,SG250125555,1020170531,11.42,24.17
Day 7 (25 June 2026),25 June 2026,104,SG250126246,1020170540,63.06,98.52
Day 7 (25 June 2026),25 June 2026,3846,SG250126381,1020170542,20.75,44.69
Day 7 (25 June 2026),25 June 2026,3805,SG250126751,1020170545,20.82,45.28
Day 7 (25 June 2026),25 June 2026,5042,SG250126884,1020170546,12.8,27.49
Day 7 (25 June 2026),25 June 2026,5974,SG250126950,1020170547,6.83,14.08
Day 7 (25 June 2026),25 June 2026,5639,SG250127114,1020170549,9.11,18.9
Day 7 (25 June 2026),25 June 2026,6193,SG250128257,1020170559,4.9,10.93
Day 7 (25 June 2026),25 June 2026,5934,SG250128301,1020170560,7.08,14.66
Day 7 (25 June 2026),25 June 2026,2195,SG250128469,1020170561,32.12,68.44
Day 7 (25 June 2026),25 June 2026,5743,SG250128663,1020170562,8.21,17.41
Day 7 (25 June 2026),25 June 2026,6297,SG250128764,1020170564,4.2,9.44
Day 7 (25 June 2026),25 June 2026,687,SG250128950,1020170565,48.39,90.13
Day 7 (25 June 2026),25 June 2026,4,SG250129023,1020170566,77.35,99.96
Day 7 (25 June 2026),25 June 2026,3403,SG250129233,1020170569,23.45,51.06
Day 7 (25 June 2026),25 June 2026,3074,SG250129345,1020170570,25.77,55.8
Day 7 (25 June 2026),25 June 2026,1754,SG250129449,1020170571,36.08,74.78
Day 7 (25 June 2026),25 June 2026,598,SG250129534,1020170572,49.74,91.41
Day 7 (25 June 2026),25 June 2026,6834,SG250129964,1020170576,-2.75,1.71
Day 7 (25 June 2026),25 June 2026,4743,SG250129976,1020170577,14.81,31.79
Day 7 (25 June 2026),25 June 2026,6860,SG250130050,1020170578,-3.74,1.34
Day 7 (25 June 2026),25 June 2026,6904,SG250130236,1020170579,-5.15,0.7
Day 7 (25 June 2026),25 June 2026,950,SG250130321,1020170580,44.75,86.35
Day 7 (25 June 2026),25 June 2026,4819,SG250130347,1020170581,14.41,30.7
Day 7 (25 June 2026),25 June 2026,6365,SG250130515,1020170584,3.52,8.46
