Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 6 (24 June 2026),24 June 2026,1972,SG250079527,1010140256,42.42,78.26
Day 6 (24 June 2026),24 June 2026,5833,SG250079719,1010140257,21.53,35.67
Day 6 (24 June 2026),24 June 2026,8241,SG250079735,1010140258,6.85,9.11
Day 6 (24 June 2026),24 June 2026,1671,SG250079758,1010140259,44.73,81.58
Day 6 (24 June 2026),24 June 2026,4704,SG250079965,1010140261,27.43,48.12
Day 6 (24 June 2026),24 June 2026,2790,SG250080087,1010140264,37.43,69.24
Day 6 (24 June 2026),24 June 2026,5511,SG250080349,1010140266,23.15,39.22
Day 6 (24 June 2026),24 June 2026,8212,SG250080431,1010140268,6.9,9.43
Day 6 (24 June 2026),24 June 2026,5846,SG250080461,1010140269,21.5,35.53
Day 6 (24 June 2026),24 June 2026,1115,SG250080865,1010140272,49.39,87.71
Day 6 (24 June 2026),24 June 2026,4435,SG250080923,1010140274,28.77,51.09
Day 6 (24 June 2026),24 June 2026,1024,SG250080963,1010140275,50.06,88.72
Day 6 (24 June 2026),24 June 2026,2737,SG250081088,1010140278,37.76,69.82
Day 6 (24 June 2026),24 June 2026,5262,SG250081104,1010140279,24.45,41.97
Day 6 (24 June 2026),24 June 2026,3066,SG250081162,1010140280,36.08,66.19
Day 6 (24 June 2026),24 June 2026,8578,SG250081475,1010140281,4.04,5.39
Day 6 (24 June 2026),24 June 2026,7481,SG250081497,1010140282,12.52,17.49
Day 6 (24 June 2026),24 June 2026,5459,SG250081601,1010140283,23.47,39.8
Day 6 (24 June 2026),24 June 2026,4424,SG250081807,1010140284,28.78,51.21
Day 6 (24 June 2026),24 June 2026,6112,SG250081828,1010140285,20.41,32.59
Day 6 (24 June 2026),24 June 2026,4179,SG250081861,1010140286,30.12,53.92
Day 6 (24 June 2026),24 June 2026,2632,SG250082121,1010140289,38.42,70.98
Day 6 (24 June 2026),24 June 2026,6131,SG250082137,1010140290,20.18,32.38
Day 6 (24 June 2026),24 June 2026,6486,SG250082217,1010140291,18.41,28.47
Day 6 (24 June 2026),24 June 2026,8737,SG250082281,1010140293,2.24,3.64
Day 6 (24 June 2026),24 June 2026,6059,SG250082288,1010140294,20.5,33.18
Day 6 (24 June 2026),24 June 2026,5081,SG250082325,1010140295,25.44,43.97
Day 6 (24 June 2026),24 June 2026,7168,SG250082365,1010140296,14.5,20.95
Day 6 (24 June 2026),24 June 2026,1989,SG250082366,1010140297,42.4,78.07
Day 6 (24 June 2026),24 June 2026,7226,SG250082448,1010140299,14.17,20.31
Day 6 (24 June 2026),24 June 2026,3288,SG250082547,1010140300,34.77,63.74
Day 6 (24 June 2026),24 June 2026,3397,SG250082633,1010140301,34.39,62.54
Day 6 (24 June 2026),24 June 2026,8422,SG250082786,1010140302,5.49,7.11
Day 6 (24 June 2026),24 June 2026,2483,SG250083180,1010140305,39.4,72.62
Day 6 (24 June 2026),24 June 2026,8964,SG250083441,1010140306,-1.81,1.14
Day 6 (24 June 2026),24 June 2026,3614,SG250083491,1010140307,33.09,60.15
Day 6 (24 June 2026),24 June 2026,1391,SG250083496,1010140308,46.75,84.67
Day 6 (24 June 2026),24 June 2026,5316,SG250083499,1010140309,24.14,41.37
Day 6 (24 June 2026),24 June 2026,4786,SG250083701,1010140311,26.85,47.22
Day 6 (24 June 2026),24 June 2026,5651,SG250083811,1010140312,22.5,37.68
Day 6 (24 June 2026),24 June 2026,6926,SG250084068,1010140315,15.82,23.62
Day 6 (24 June 2026),24 June 2026,3353,SG250084234,1010140316,34.44,63.03
Day 6 (24 June 2026),24 June 2026,8941,SG250084298,1010140318,-1.13,1.39
Day 6 (24 June 2026),24 June 2026,1422,SG250084340,1010140321,46.71,84.33
Day 6 (24 June 2026),24 June 2026,1467,SG250084597,1010140323,46.12,83.83
Day 6 (24 June 2026),24 June 2026,5834,SG250084634,1010140324,21.53,35.66
Day 6 (24 June 2026),24 June 2026,7159,SG250084905,1010140325,14.51,21.05
Day 6 (24 June 2026),24 June 2026,5076,SG250085140,1010140328,25.45,44.02
Day 6 (24 June 2026),24 June 2026,4790,SG250085529,1010140329,26.84,47.18
Day 6 (24 June 2026),24 June 2026,5818,SG250085668,1010140332,21.76,35.84
Day 6 (24 June 2026),24 June 2026,5199,SG250085762,1010140334,24.78,42.66
Day 6 (24 June 2026),24 June 2026,6499,SG250085835,1010140335,18.17,28.33
Day 6 (24 June 2026),24 June 2026,8360,SG250085849,1010140336,5.82,7.8
Day 6 (24 June 2026),24 June 2026,2294,SG250085925,1010140337,40.42,74.71
Day 6 (24 June 2026),24 June 2026,3788,SG250086145,1010140338,32.11,58.23
Day 6 (24 June 2026),24 June 2026,4376,SG250086383,1010140339,29.1,51.74
Day 6 (24 June 2026),24 June 2026,4094,SG250086686,1010140342,30.73,54.85
Day 6 (24 June 2026),24 June 2026,7218,SG250086788,1010140344,14.19,20.39
Day 6 (24 June 2026),24 June 2026,6494,SG250086829,1010140345,18.18,28.38
Day 6 (24 June 2026),24 June 2026,1374,SG250086848,1010140346,47.05,84.86
Day 6 (24 June 2026),24 June 2026,8799,SG250086855,1010140348,1.46,2.96
Day 6 (24 June 2026),24 June 2026,5981,SG250087283,1010140349,20.83,34.04
Day 6 (24 June 2026),24 June 2026,1701,SG250087402,1010140351,44.41,81.25
Day 6 (24 June 2026),24 June 2026,5984,SG250087500,1010140352,20.82,34.01
Day 6 (24 June 2026),24 June 2026,6558,SG250087774,1010140355,17.86,27.67
Day 6 (24 June 2026),24 June 2026,4069,SG250087841,1010140356,30.76,55.13
Day 6 (24 June 2026),24 June 2026,7954,SG250087874,1010140357,9.16,12.28
Day 6 (24 June 2026),24 June 2026,3594,SG250087927,1010140359,33.12,60.37
Day 6 (24 June 2026),24 June 2026,6896,SG250087948,1010140360,16.12,23.95
Day 6 (24 June 2026),24 June 2026,7915,SG250088018,1010140361,9.5,12.71
Day 6 (24 June 2026),24 June 2026,4625,SG250088230,1010140362,27.78,49.0
Day 6 (24 June 2026),24 June 2026,3884,SG250088316,1010140364,31.75,57.17
Day 6 (24 June 2026),24 June 2026,7986,SG250088445,1010140365,8.87,11.92
Day 6 (24 June 2026),24 June 2026,7189,SG250088535,1010140367,14.46,20.71
Day 6 (24 June 2026),24 June 2026,6943,SG250088812,1010140369,15.79,23.43
Day 6 (24 June 2026),24 June 2026,8592,SG250089007,1010140371,3.86,5.24
Day 6 (24 June 2026),24 June 2026,4642,SG250089056,1010140374,27.76,48.81
Day 6 (24 June 2026),24 June 2026,4692,SG250089229,1010140376,27.45,48.26
Day 6 (24 June 2026),24 June 2026,8371,SG250089234,1010140377,5.79,7.68
Day 6 (24 June 2026),24 June 2026,7422,SG250089267,1010140378,12.86,18.14
Day 6 (24 June 2026),24 June 2026,5002,SG250089347,1010140379,25.79,44.84
Day 6 (24 June 2026),24 June 2026,2357,SG250089482,1010140381,40.07,74.01
Day 6 (24 June 2026),24 June 2026,3853,SG250089505,1010140382,31.78,57.51
Day 6 (24 June 2026),24 June 2026,1348,SG250089706,1010140385,47.08,85.14
Day 6 (24 June 2026),24 June 2026,5037,SG250089781,1010140386,25.74,44.45
Day 6 (24 June 2026),24 June 2026,7834,SG250090208,1010140390,10.14,13.6
Day 6 (24 June 2026),24 June 2026,6024,SG250090331,1010140392,20.78,33.56
Day 6 (24 June 2026),24 June 2026,5421,SG250090406,1010140395,23.74,40.22
Day 6 (24 June 2026),24 June 2026,3049,SG250090888,1010150238,36.09,66.38
Day 6 (24 June 2026),24 June 2026,4936,SG250090975,1010150239,26.12,45.57
Day 6 (24 June 2026),24 June 2026,8350,SG250090977,1010150240,5.85,7.91
Day 6 (24 June 2026),24 June 2026,7322,SG250091088,1010150241,13.52,19.25
Day 6 (24 June 2026),24 June 2026,7101,SG250091467,1010150242,14.83,21.69
Day 6 (24 June 2026),24 June 2026,7053,SG250091717,1010150245,15.13,22.21
Day 6 (24 June 2026),24 June 2026,732,SG250091845,1010150247,53.38,91.94
Day 6 (24 June 2026),24 June 2026,5150,SG250091854,1010150248,25.1,43.21
Day 6 (24 June 2026),24 June 2026,6495,SG250092055,1010150250,18.18,28.37
Day 6 (24 June 2026),24 June 2026,7905,SG250092264,1010150252,9.52,12.82
Day 6 (24 June 2026),24 June 2026,2949,SG250092351,1010150254,36.73,67.48
Day 6 (24 June 2026),24 June 2026,3654,SG250092520,1010150258,32.79,59.71
Day 6 (24 June 2026),24 June 2026,8566,SG250092525,1010150259,4.14,5.53
Day 6 (24 June 2026),24 June 2026,4839,SG250092547,1010150260,26.76,46.64
Day 6 (24 June 2026),24 June 2026,8031,SG250092831,1010150266,8.54,11.43
Day 6 (24 June 2026),24 June 2026,7768,SG250092836,1010150267,10.53,14.33
Day 6 (24 June 2026),24 June 2026,6004,SG250093044,1010150269,20.8,33.79
Day 6 (24 June 2026),24 June 2026,8388,SG250093077,1010150270,5.57,7.49
Day 6 (24 June 2026),24 June 2026,7140,SG250093125,1010150271,14.75,21.26
Day 6 (24 June 2026),24 June 2026,1447,SG250093380,1010150272,46.4,84.05
Day 6 (24 June 2026),24 June 2026,4504,SG250093420,1010150273,28.44,50.33
Day 6 (24 June 2026),24 June 2026,6988,SG250093486,1010150274,15.49,22.93
Day 6 (24 June 2026),24 June 2026,8735,SG250093659,1010150275,2.34,3.66
Day 6 (24 June 2026),24 June 2026,6711,SG250093700,1010150276,17.13,25.99
Day 6 (24 June 2026),24 June 2026,2981,SG250094016,1010150278,36.44,67.13
Day 6 (24 June 2026),24 June 2026,1408,SG250094100,1010150279,46.73,84.48
Day 6 (24 June 2026),24 June 2026,4256,SG250094178,1010150281,29.77,53.07
Day 6 (24 June 2026),24 June 2026,2507,SG250094198,1010150282,39.1,72.36
Day 6 (24 June 2026),24 June 2026,512,SG250094205,1010150283,56.05,94.36
Day 6 (24 June 2026),24 June 2026,9049,SG250094518,1010150285,-6.75,0.2
Day 6 (24 June 2026),24 June 2026,8723,SG250094572,1010150286,2.47,3.79
Day 6 (24 June 2026),24 June 2026,8781,SG250094927,1010150289,1.58,3.15
Day 6 (24 June 2026),24 June 2026,7090,SG250095056,1010150291,14.85,21.81
Day 6 (24 June 2026),24 June 2026,1093,SG250095101,1010150292,49.41,87.95
Day 6 (24 June 2026),24 June 2026,8656,SG250095108,1010150293,3.16,4.53
Day 6 (24 June 2026),24 June 2026,8113,SG250095179,1010150295,7.85,10.52
Day 6 (24 June 2026),24 June 2026,5317,SG250095345,1010150297,24.14,41.36
Day 6 (24 June 2026),24 June 2026,8035,SG250095355,1010150298,8.52,11.38
Day 6 (24 June 2026),24 June 2026,7916,SG250095455,1010150299,9.5,12.7
Day 6 (24 June 2026),24 June 2026,7429,SG250095732,1010150301,12.85,18.07
Day 6 (24 June 2026),24 June 2026,8593,SG250095942,1010150304,3.86,5.23
Day 6 (24 June 2026),24 June 2026,2914,SG250096056,1010150305,36.77,67.87
Day 6 (24 June 2026),24 June 2026,8664,SG250096067,1010150306,2.91,4.45
Day 6 (24 June 2026),24 June 2026,6864,SG250096579,1010150308,16.18,24.3
Day 6 (24 June 2026),24 June 2026,2801,SG250096596,1010150309,37.42,69.12
Day 6 (24 June 2026),24 June 2026,2685,SG250096843,1010150311,38.09,70.39
Day 6 (24 June 2026),24 June 2026,5717,SG250096986,1010150312,22.17,36.95
Day 6 (24 June 2026),24 June 2026,11,SG250096997,1010150313,76.37,99.89
Day 6 (24 June 2026),24 June 2026,4875,SG250097007,1010150314,26.45,46.24
Day 6 (24 June 2026),24 June 2026,4354,SG250097179,1010150315,29.13,51.99
Day 6 (24 June 2026),24 June 2026,3121,SG250097620,1010150318,35.75,65.59
Day 6 (24 June 2026),24 June 2026,2105,SG250097656,1010150319,41.72,76.79
Day 6 (24 June 2026),24 June 2026,8847,SG250097962,1010150323,0.55,2.43
Day 6 (24 June 2026),24 June 2026,1385,SG250098225,1010150325,46.76,84.73
Day 6 (24 June 2026),24 June 2026,2859,SG250098327,1010150326,37.09,68.48
Day 6 (24 June 2026),24 June 2026,5493,SG250098451,1010150327,23.42,39.42
Day 6 (24 June 2026),24 June 2026,6599,SG250098617,1010150329,17.76,27.22
Day 6 (24 June 2026),24 June 2026,5200,SG250098884,1010150331,24.78,42.65
Day 6 (24 June 2026),24 June 2026,7284,SG250099087,1010150334,13.81,19.67
Day 6 (24 June 2026),24 June 2026,4698,SG250099194,1010150335,27.44,48.19
Day 6 (24 June 2026),24 June 2026,6632,SG250099300,1010150336,17.49,26.86
Day 6 (24 June 2026),24 June 2026,3088,SG250099533,1010150341,36.05,65.95
Day 6 (24 June 2026),24 June 2026,4546,SG250099570,1010150342,28.13,49.87
Day 6 (24 June 2026),24 June 2026,4050,SG250099606,1010150343,30.78,55.34
Day 6 (24 June 2026),24 June 2026,8329,SG250099640,1010150344,6.1,8.14
Day 6 (24 June 2026),24 June 2026,8827,SG250099781,1010150346,0.87,2.65
Day 6 (24 June 2026),24 June 2026,7868,SG250099791,1010150347,9.85,13.23
Day 6 (24 June 2026),24 June 2026,4995,SG250099904,1010150348,25.8,44.92
Day 6 (24 June 2026),24 June 2026,8793,SG250099968,1010150350,1.53,3.02
Day 6 (24 June 2026),24 June 2026,207,SG250100125,1010150353,62.41,97.73
Day 6 (24 June 2026),24 June 2026,8764,SG250100403,1010150356,1.9,3.34
Day 6 (24 June 2026),24 June 2026,7435,SG250100462,1010150357,12.84,18.0
Day 6 (24 June 2026),24 June 2026,5238,SG250100604,1010150360,24.49,42.23
Day 6 (24 June 2026),24 June 2026,8488,SG250100617,1010150361,4.81,6.39
Day 6 (24 June 2026),24 June 2026,7508,SG250100966,1010150362,12.47,17.2
Day 6 (24 June 2026),24 June 2026,5353,SG250101092,1010150364,24.09,40.97
Day 6 (24 June 2026),24 June 2026,8997,SG250101264,1010150366,-3.13,0.77
Day 6 (24 June 2026),24 June 2026,4479,SG250101317,1010150367,28.47,50.61
Day 6 (24 June 2026),24 June 2026,4102,SG250101370,1010150368,30.69,54.77
Day 6 (24 June 2026),24 June 2026,3099,SG250102137,1010150372,35.78,65.83
Day 6 (24 June 2026),24 June 2026,8425,SG250102185,1010150373,5.46,7.08
Day 6 (24 June 2026),24 June 2026,5450,SG250102265,1010150375,23.48,39.9
Day 6 (24 June 2026),24 June 2026,126,SG250102380,1010150376,65.04,98.62
Day 6 (24 June 2026),24 June 2026,780,SG250102385,1010150377,52.72,91.41
Day 6 (24 June 2026),24 June 2026,5377,SG250102412,1010150378,23.81,40.7
Day 6 (24 June 2026),24 June 2026,493,SG250102422,1010150379,56.38,94.57
Day 6 (24 June 2026),24 June 2026,3036,SG250102598,1010150380,36.1,66.52
Day 6 (24 June 2026),24 June 2026,673,SG250102658,1010150381,54.06,92.59
Day 6 (24 June 2026),24 June 2026,8183,SG250102724,1010150382,7.22,9.75
Day 6 (24 June 2026),24 June 2026,6772,SG250102831,1010150386,16.81,25.31
Day 6 (24 June 2026),24 June 2026,8774,SG250102862,1010150387,1.82,3.23
Day 6 (24 June 2026),24 June 2026,8270,SG250103178,1010150389,6.56,8.79
Day 6 (24 June 2026),24 June 2026,6361,SG250103210,1010150390,18.87,29.85
Day 6 (24 June 2026),24 June 2026,5143,SG250103584,1010150397,25.11,43.28
Day 6 (24 June 2026),24 June 2026,2605,SG250103625,1010150398,38.71,71.28
Day 6 (24 June 2026),24 June 2026,8249,SG250103723,1010150399,6.83,9.02
Day 6 (24 June 2026),24 June 2026,6480,SG250103782,1010150400,18.43,28.54
Day 6 (24 June 2026),24 June 2026,2699,SG250103919,1010150402,38.08,70.24
Day 6 (24 June 2026),24 June 2026,7179,SG250103959,1010150403,14.48,20.83
Day 6 (24 June 2026),24 June 2026,6374,SG250104310,1010150406,18.85,29.7
Day 6 (24 June 2026),24 June 2026,3666,SG250104378,1010150408,32.77,59.57
Day 6 (24 June 2026),24 June 2026,3979,SG250104428,1010150410,31.11,56.12
Day 6 (24 June 2026),24 June 2026,8553,SG250104726,1010150414,4.2,5.67
Day 6 (24 June 2026),24 June 2026,7751,SG250104937,1010150417,10.79,14.52
Day 6 (24 June 2026),24 June 2026,2783,SG250105004,1010150418,37.44,69.31
Day 6 (24 June 2026),24 June 2026,8661,SG250105069,1010150419,3.11,4.48
Day 6 (24 June 2026),24 June 2026,8958,SG250105293,1010150421,-1.78,1.2
Day 6 (24 June 2026),24 June 2026,8028,SG250105697,1010150425,8.55,11.46
Day 6 (24 June 2026),24 June 2026,2780,SG250105805,1010150426,37.45,69.35
Day 6 (24 June 2026),24 June 2026,5435,SG250105986,1010150430,23.5,40.06
Day 6 (24 June 2026),24 June 2026,8180,SG250106324,1010150432,7.23,9.78
Day 6 (24 June 2026),24 June 2026,6964,SG250106736,1010150436,15.54,23.2
Day 6 (24 June 2026),24 June 2026,6115,SG250147345,1010150437,20.2,32.56
Day 6 (24 June 2026),24 June 2026,6522,SG250074628,1020140398,18.13,28.07
Day 6 (24 June 2026),24 June 2026,4693,SG250074728,1020140402,27.45,48.25
Day 6 (24 June 2026),24 June 2026,4505,SG250074800,1020140404,28.44,50.32
Day 6 (24 June 2026),24 June 2026,8104,SG250074806,1020140405,7.87,10.62
Day 6 (24 June 2026),24 June 2026,815,SG250075042,1020140408,52.38,91.02
Day 6 (24 June 2026),24 June 2026,2396,SG250075071,1020140410,39.75,73.58
Day 6 (24 June 2026),24 June 2026,6375,SG250075240,1020140411,18.85,29.69
Day 6 (24 June 2026),24 June 2026,2339,SG250075535,1020140414,40.09,74.21
Day 6 (24 June 2026),24 June 2026,228,SG250075542,1020140415,62.04,97.5
Day 6 (24 June 2026),24 June 2026,4812,SG250075769,1020140417,26.79,46.93
Day 6 (24 June 2026),24 June 2026,8161,SG250075870,1020140418,7.5,9.99
Day 6 (24 June 2026),24 June 2026,3405,SG250076372,1020140422,34.13,62.45
Day 6 (24 June 2026),24 June 2026,3626,SG250076524,1020140424,33.08,60.02
Day 6 (24 June 2026),24 June 2026,1480,SG250076596,1020140427,46.08,83.69
Day 6 (24 June 2026),24 June 2026,8500,SG250076947,1020140428,4.73,6.25
Day 6 (24 June 2026),24 June 2026,1861,SG250077234,1020140431,43.38,79.48
Day 6 (24 June 2026),24 June 2026,1881,SG250077578,1020140436,43.08,79.26
Day 6 (24 June 2026),24 June 2026,3827,SG250077612,1020140437,32.07,57.8
Day 6 (24 June 2026),24 June 2026,6177,SG250077756,1020140439,20.07,31.88
Day 6 (24 June 2026),24 June 2026,8269,SG250077888,1020140441,6.71,8.8
Day 6 (24 June 2026),24 June 2026,1005,SG250078001,1020140444,50.08,88.93
Day 6 (24 June 2026),24 June 2026,3459,SG250078106,1020140447,34.05,61.86
Day 6 (24 June 2026),24 June 2026,1903,SG250078127,1020140448,43.05,79.02
Day 6 (24 June 2026),24 June 2026,2277,SG250078130,1020140449,40.45,74.9
Day 6 (24 June 2026),24 June 2026,5136,SG250078265,1020140450,25.12,43.36
Day 6 (24 June 2026),24 June 2026,2448,SG250078376,1020140451,39.43,73.01
Day 6 (24 June 2026),24 June 2026,6082,SG250079117,1020140460,20.46,32.93
Day 6 (24 June 2026),24 June 2026,3705,SG250079252,1020140461,32.46,59.14
Day 6 (24 June 2026),24 June 2026,875,SG250079291,1020140462,51.71,90.36
Day 6 (24 June 2026),24 June 2026,3244,SG250079464,1020140463,35.08,64.23
Day 6 (24 June 2026),24 June 2026,747,SG250079497,1020140464,53.06,91.77
Day 6 (24 June 2026),24 June 2026,2921,SG250079514,1020140465,36.76,67.79
Day 6 (24 June 2026),24 June 2026,6397,SG250080231,1020140469,18.81,29.45
Day 6 (24 June 2026),24 June 2026,7889,SG250080330,1020140470,9.77,12.99
Day 6 (24 June 2026),24 June 2026,2957,SG250080476,1020140473,36.72,67.39
Day 6 (24 June 2026),24 June 2026,513,SG250080524,1020140474,56.05,94.35
Day 6 (24 June 2026),24 June 2026,8181,SG250080579,1020140475,7.23,9.77
Day 6 (24 June 2026),24 June 2026,1832,SG250080851,1020140477,43.43,79.8
Day 6 (24 June 2026),24 June 2026,7034,SG250081203,1020140481,15.17,22.42
Day 6 (24 June 2026),24 June 2026,7496,SG250081350,1020140484,12.5,17.33
Day 6 (24 June 2026),24 June 2026,7289,SG250081502,1020140485,13.8,19.61
Day 6 (24 June 2026),24 June 2026,5175,SG250081521,1020140487,24.83,42.93
Day 6 (24 June 2026),24 June 2026,8526,SG250081702,1020140489,4.43,5.97
Day 6 (24 June 2026),24 June 2026,6354,SG250081906,1020140490,19.09,29.92
Day 6 (24 June 2026),24 June 2026,8665,SG250082091,1020140492,2.91,4.43
Day 6 (24 June 2026),24 June 2026,6060,SG250082132,1020140493,20.5,33.17
Day 6 (24 June 2026),24 June 2026,4982,SG250082180,1020140494,25.83,45.06
Day 6 (24 June 2026),24 June 2026,7245,SG250082186,1020140495,14.13,20.1
Day 6 (24 June 2026),24 June 2026,3037,SG250082198,1020140496,36.1,66.51
Day 6 (24 June 2026),24 June 2026,4855,SG250082828,1020140501,26.49,46.46
Day 6 (24 June 2026),24 June 2026,1566,SG250082873,1020140503,45.42,82.74
Day 6 (24 June 2026),24 June 2026,6515,SG250082901,1020140504,18.14,28.15
Day 6 (24 June 2026),24 June 2026,4848,SG250082910,1020140505,26.74,46.54
Day 6 (24 June 2026),24 June 2026,6726,SG250083081,1020140507,17.1,25.82
Day 6 (24 June 2026),24 June 2026,5286,SG250083094,1020140508,24.42,41.71
Day 6 (24 June 2026),24 June 2026,5307,SG250083310,1020140511,24.16,41.47
Day 6 (24 June 2026),24 June 2026,4169,SG250083368,1020140512,30.13,54.03
Day 6 (24 June 2026),24 June 2026,2839,SG250083542,1020140515,37.11,68.7
Day 6 (24 June 2026),24 June 2026,5289,SG250083661,1020140518,24.41,41.67
Day 6 (24 June 2026),24 June 2026,4928,SG250083769,1020140519,26.13,45.65
Day 6 (24 June 2026),24 June 2026,7325,SG250083824,1020140520,13.51,19.21
Day 6 (24 June 2026),24 June 2026,6944,SG250083940,1020140522,15.79,23.42
Day 6 (24 June 2026),24 June 2026,3318,SG250083945,1020140523,34.73,63.41
Day 6 (24 June 2026),24 June 2026,5137,SG250084014,1020140524,25.12,43.35
Day 6 (24 June 2026),24 June 2026,4268,SG250084353,1020140528,29.75,52.93
Day 6 (24 June 2026),24 June 2026,1301,SG250084491,1020140530,47.42,85.66
Day 6 (24 June 2026),24 June 2026,514,SG250084562,1020140531,56.05,94.34
Day 6 (24 June 2026),24 June 2026,851,SG250084606,1020140532,51.74,90.62
Day 6 (24 June 2026),24 June 2026,2746,SG250084662,1020140533,37.75,69.72
Day 6 (24 June 2026),24 June 2026,4307,SG250084747,1020140534,29.44,52.5
Day 6 (24 June 2026),24 June 2026,178,SG250084799,1020140536,63.37,98.05
Day 6 (24 June 2026),24 June 2026,1001,SG250085027,1020140538,50.09,88.97
Day 6 (24 June 2026),24 June 2026,3362,SG250085028,1020140539,34.43,62.93
Day 6 (24 June 2026),24 June 2026,7094,SG250085080,1020140540,14.84,21.76
Day 6 (24 June 2026),24 June 2026,5412,SG250085177,1020140541,23.76,40.32
Day 6 (24 June 2026),24 June 2026,2899,SG250085258,1020140542,36.79,68.03
Day 6 (24 June 2026),24 June 2026,4199,SG250085280,1020140543,30.1,53.7
Day 6 (24 June 2026),24 June 2026,36,SG250085418,1020140545,70.68,99.61
Day 6 (24 June 2026),24 June 2026,8881,SG250085470,1020140546,0.0,2.05
Day 6 (24 June 2026),24 June 2026,7738,SG250085658,1020140548,10.83,14.66
Day 6 (24 June 2026),24 June 2026,1599,SG250085674,1020140549,45.11,82.37
Day 6 (24 June 2026),24 June 2026,6859,SG250085717,1020140551,16.19,24.35
Day 6 (24 June 2026),24 June 2026,9003,SG250085824,1020140554,-3.41,0.71
Day 6 (24 June 2026),24 June 2026,2663,SG250085896,1020140556,38.13,70.64
Day 6 (24 June 2026),24 June 2026,8782,SG250086150,1020140558,1.58,3.14
Day 6 (24 June 2026),24 June 2026,6492,SG250086197,1020140559,18.19,28.4
Day 6 (24 June 2026),24 June 2026,7587,SG250086247,1020140560,11.87,16.32
Day 6 (24 June 2026),24 June 2026,8618,SG250086624,1020140563,3.5,4.95
Day 6 (24 June 2026),24 June 2026,737,SG250086765,1020140564,53.08,91.88
Day 6 (24 June 2026),24 June 2026,5713,SG250086945,1020140566,22.41,37.0
Day 6 (24 June 2026),24 June 2026,7119,SG250087244,1020140570,14.81,21.49
Day 6 (24 June 2026),24 June 2026,8891,SG250087439,1020140571,-0.11,1.94
Day 6 (24 June 2026),24 June 2026,2025,SG250087576,1020140573,42.09,77.67
Day 6 (24 June 2026),24 June 2026,7659,SG250087637,1020140574,11.45,15.53
Day 6 (24 June 2026),24 June 2026,5388,SG250087855,1020140575,23.8,40.58
Day 6 (24 June 2026),24 June 2026,6406,SG250087912,1020140576,18.8,29.35
Day 6 (24 June 2026),24 June 2026,7592,SG250088023,1020140577,11.85,16.27
Day 6 (24 June 2026),24 June 2026,8361,SG250088072,1020140580,5.82,7.79
Day 6 (24 June 2026),24 June 2026,4643,SG250088073,1020140581,27.76,48.8
